['Saturday - 15 May 2021', '10:00', 'Gym Entry Time', '1391487']
['Saturday - 15 May 2021', '10:00', 'Sweat Studio Time', '1522525']
['Saturday - 15 May 2021', '10:00', 'Bodyweight Bandits', '1523511']
['Saturday - 15 May 2021', '10:30', 'Holistic Studio Time', '1522666']
['Saturday - 15 May 2021', '10:30', 'Gym Entry Time', '1392151']
['Saturday - 15 May 2021', '10:45', 'Ride Studio Time', '1522955']
['Saturday - 15 May 2021', '11:00', 'Sweat Studio Time', '1522535']
['Saturday - 15 May 2021', '11:00', 'Gym Entry Time', '1409161']
['Saturday - 15 May 2021', '11:30', 'Gym Entry Time', '1412069']
['Saturday - 15 May 2021', '12:00', 'Gym Time', '1419782']
['Saturday - 15 May 2021', '12:30', 'Gym Entry Time', '1421026']
['Saturday - 15 May 2021', '13:00', 'Gym Entry Time', '1421898']
['Saturday - 15 May 2021', '13:30', 'Gym Entry Time', '1435836']
['Saturday - 15 May 2021', '14:00', 'Gym Entry Time', '1436398']
['Saturday - 15 May 2021', '14:30', 'Gym Entry Time', '1436552']
['Saturday - 15 May 2021', '15:00', 'Gym Entry Time', '1436964']
['Saturday - 15 May 2021', '15:30', 'Gym Time', '1437218']
['Saturday - 15 May 2021', '16:00', 'Gym Entry Time', '1437372']
['Saturday - 15 May 2021', '16:30', 'Gym Entry Time', '1437526']
['Saturday - 15 May 2021', '17:00', 'Gym Entry Time', '1437879']
['Saturday - 15 May 2021', '17:30', 'Gym Entry Time', '1437958']
['Saturday - 15 May 2021', '18:00', 'Gym Entry Time', '1438185']
['Saturday - 15 May 2021', '18:30', 'Gym Entry Time', '1439213']
['Saturday - 15 May 2021', '19:00', 'Last Entry Time', '1496816']
['Sunday - 16 May 2021', '19:00', 'Last Entry Time', '1496816']
['Sunday - 16 May 2021', '19:00', 'Last Entry Time', '1496816']
['Sunday - 16 May 2021', '08:00', 'Gym Entry Time', '1448678']
['Sunday - 16 May 2021', '08:30', 'Gym Entry Time', '1449436']
['Sunday - 16 May 2021', '09:00', 'Sweat Studio Time', '1522545']
['Sunday - 16 May 2021', '09:00', 'Gym Entry Time', '1449942']
['Sunday - 16 May 2021', '09:30', ' Escalate', '1523515']
['Sunday - 16 May 2021', '09:30', 'Ride Studio Time', '1522965']
['Sunday - 16 May 2021', '09:30', 'Gym Entry Time', '1450296']
['Sunday - 16 May 2021', '10:00', 'Gym Entry Time', '1450698']
['Sunday - 16 May 2021', '10:00', 'Holistic Studio Time', '1522676']
['Sunday - 16 May 2021', '10:30', 'Gym Entry Time', '1452014']
['Sunday - 16 May 2021', '10:30', 'Sweat Studio Time', '1522555']
['Sunday - 16 May 2021', '10:45', 'Ride Studio Time', '1522975']
['Sunday - 16 May 2021', '11:00', 'Gym Time', '1452366']
['Sunday - 16 May 2021', '11:30', 'Gym Entry Time', '1452826']
['Sunday - 16 May 2021', '11:30', 'Holistic Studio Time', '1522686']
['Sunday - 16 May 2021', '12:00', 'Gym Entry Time', '1453232']
['Sunday - 16 May 2021', '12:30', 'Gym Entry Time', '1453738']
['Sunday - 16 May 2021', '13:00', 'Gym Entry Time', '1454187']
['Sunday - 16 May 2021', '13:30', 'Gym Entry Time', '1455804']
['Sunday - 16 May 2021', '14:00', 'Gym Entry Time', '1456158']
['Sunday - 16 May 2021', '14:30', 'Gym Entry Time', '1456362']
['Sunday - 16 May 2021', '15:00', 'Gym Entry Time', '1456616']
['Sunday - 16 May 2021', '15:30', 'Gym Entry Time', '1456925']
['Sunday - 16 May 2021', '16:00', 'Gym Entry Time', '1457380']
['Sunday - 16 May 2021', '16:30', 'Gym Entry Time', '1457484']
['Sunday - 16 May 2021', '17:00', 'Gym Entry Time', '1457638']
['Sunday - 16 May 2021', '17:30', 'Gym Entry Time', '1457792']
['Sunday - 16 May 2021', '18:00', 'Gym Entry Time', '1457894']
['Sunday - 16 May 2021', '18:30', 'Gym Entry Time', '1457946']
['Sunday - 16 May 2021', '19:00', 'Last Entry Time', '1496868']
['Monday - 17 May 2021', '19:00', 'Last Entry Time', '1496868']
['Monday - 17 May 2021', '19:00', 'Last Entry Time', '1496868']
['Monday - 17 May 2021', '06:00', 'Gym Entry Time', '1463831']
['Monday - 17 May 2021', '06:30', 'Gym Entry Time', '1460149']
['Monday - 17 May 2021', '07:00', 'Ride Studio Time', '1522986']
['Monday - 17 May 2021', '07:00', 'Holistic Studio Time', '1522697']
['Monday - 17 May 2021', '07:00', 'Gym Entry Time', '1463983']
['Monday - 17 May 2021', '07:30', 'Gym Entry Time', '1464137']
['Monday - 17 May 2021', '08:00', 'Gym Entry Time', '1464289']
['Monday - 17 May 2021', '08:00', 'Sweat Studio Time', '1522376']
['Monday - 17 May 2021', '08:30', 'Gym Entry Time', '1465342']
['Monday - 17 May 2021', '09:00', 'Gym Entry Time', '1469742']
['Monday - 17 May 2021', '09:30', 'Gym Entry Time', '1469846']
['Monday - 17 May 2021', '10:00', 'Gym Entry Time', '1469950']
['Monday - 17 May 2021', '10:30', 'Gym Entry Time', '1470158']
['Monday - 17 May 2021', '11:00', 'Gym Entry Time', '1470314']
['Monday - 17 May 2021', '11:30', 'Gym Entry Time', '1470418']
['Monday - 17 May 2021', '12:00', 'Holistic Studio Time', '1522712']
['Monday - 17 May 2021', '12:00', 'Gym Entry Time', '1470574']
['Monday - 17 May 2021', '12:30', 'Gym Entry Time', '1470678']
['Monday - 17 May 2021', '12:30', 'Ride Studio Time', '1523006']
['Monday - 17 May 2021', '13:00', 'Sweat Studio Time', '1522426']
['Monday - 17 May 2021', '13:00', 'Gym Entry Time', '1470886']
['Monday - 17 May 2021', '13:30', 'Gym Entry Time', '1471040']
['Monday - 17 May 2021', '14:00', 'Gym Entry Time', '1471194']
['Monday - 17 May 2021', '14:30', 'Gym Entry Time', '1471296']
['Monday - 17 May 2021', '15:00', 'Gym Entry Time', '1471448']
['Monday - 17 May 2021', '15:30', 'Gym Entry Time', '1471550']
['Monday - 17 May 2021', '16:00', 'Gym Entry Time', '1471756']
['Monday - 17 May 2021', '16:30', 'Gym Entry Time', '1471808']
['Monday - 17 May 2021', '17:00', 'Gym Entry Time', '1472270']
['Monday - 17 May 2021', '17:00', 'Holistic Studio Time', '1522726']
['Monday - 17 May 2021', '17:30', 'Ride Studio Time', '1523026']
['Monday - 17 May 2021', '17:30', 'Gym Entry Time', '1472424']
['Monday - 17 May 2021', '18:00', 'Gym Entry Time', '1472630']
['Monday - 17 May 2021', '18:00', 'Sweat Studio Time', '1522476']
['Monday - 17 May 2021', '18:30', 'Gym Entry Time', '1472940']
['Monday - 17 May 2021', '18:45', 'Ride Studio Time', '1523036']
['Monday - 17 May 2021', '19:00', 'Gym Entry Time', '1473146']
['Monday - 17 May 2021', '19:30', 'Gym Entry Time', '1473302']
['Monday - 17 May 2021', '20:00', 'Gym Entry Time', '1473456']
['Monday - 17 May 2021', '20:30', 'Gym Entry Time', '1473560']
['Monday - 17 May 2021', '21:00', 'Gym Entry Time', '1473943']
['Monday - 17 May 2021', '21:30', 'Gym Entry Time', '1474274']
['Monday - 17 May 2021', '22:00', 'Last Entry Time', '1496920']
['Tuesday - 18 May 2021', '22:00', 'Last Entry Time', '1496920']
['Tuesday - 18 May 2021', '22:00', 'Last Entry Time', '1496920']
['Tuesday - 18 May 2021', '06:00', 'Gym Entry Time', '1475534']
['Tuesday - 18 May 2021', '06:30', 'Gym Entry Time', '1475736']
['Tuesday - 18 May 2021', '07:00', 'Sweat Studio Time', '1522386']
['Tuesday - 18 May 2021', '07:00', 'Gym Entry Time', '1476088']
['Tuesday - 18 May 2021', '07:30', 'Gym Entry Time', '1476240']
['Tuesday - 18 May 2021', '07:30', 'Holistic Studio Time', '1522740']
['Tuesday - 18 May 2021', '08:00', 'Gym Entry Time', '1476442']
['Tuesday - 18 May 2021', '08:00', 'Ride Studio Time', '1522996']
['Tuesday - 18 May 2021', '08:30', 'Gym Entry Time', '1476544']
['Tuesday - 18 May 2021', '09:00', 'Gym Entry Time', '1476596']
['Tuesday - 18 May 2021', '09:30', 'Gym Entry Time', '1476848']
['Tuesday - 18 May 2021', '10:00', 'Gym Entry Time', '1477000']
['Tuesday - 18 May 2021', '10:30', 'Gym Entry Time', '1477152']
['Tuesday - 18 May 2021', '11:00', 'Gym Entry Time', '1477404']
['Tuesday - 18 May 2021', '11:30', 'Gym Entry Time', '1477606']
['Tuesday - 18 May 2021', '12:00', 'Sweat Studio Time', '1522436']
